Num_Acc,id_vehicule,num_veh,place,catu,sexe,trajet,secu1,secu2,secu3,locp,actp,etatp,year_acc,victim_age,senc,catv,obs,obsm,choc,manv,motor,occutc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,adr,lat,long,hour,nb_victim,nb_vehicules
202100019411,166Â 934,C01,1,1,1,4,1,-1,-1,0,0,-1,2021,23.0,1,2,0,2,3,17,2,,3,202,-1,,2,3,0,1,2,131,2,, -1,1,9,1,80,9,9,1,85,85027,1,9,0,5,D202,46.961516,-1.315374,14,3,3
202100043833,123Â 334,A01,7,2,1,5,8,-1,-1,0,0,-1,2021,18.0,1,2,2,0,5,14,1,,3,,0,D,2,2,0,1,18,178,2,, -1,1,0,3,-1,17,4,3,85,85101,1,1,0,6,La BouchetiÃ¨re,46.494223,-1.396825,3,5,1
202100044906,121Â 454,B01,1,1,1,1,2,8,-1,-1, -1,-1,2021,19.0,2,1,0,2,1,1,1,,3,BADUEL (ROUTE DE),0,,2,2,0,1,2,400,1,, -1,1,0,1,50,6,4,4,973,97302,2,1,0,3,BADUEL (ROUTE DE),4.932188845,-52.307809144,19,2,2
202100024655,157Â 586,B01,1,1,1,0,2,6,-1,0,0,-1,2021,16.0,2,1,0,2,1,2,1,,3,9,-1,,2,2,0,1,23,650,1,, -1,1,0,1,50,11,8,1,42,42253,2,1,0,2,615 Route de Roanne,46.039504,4.01506,11,2,2
202100028133,151Â 417,B01,1,1,2,1,8,0,-1,-1, -1,-1,2021,20.0,1,1,0,2,4,1,3,,3,JOLIOT CURIE,0,,2,4,1,1,0,1,1,, -1,1,0,5,50,18,7,1,38,38053,2,1,0,2,JOLIOT CURIE,45.5801309617,5.2710020542,11,2,2
202100053520,106Â 050,A01,1,1,2,0,1,-1,-1,0,0,-1,2021,65.0,2,2,0,2,8,1,1,,3,5,0,,2,2,0,2,10,330,2,, -1,2,0,1,80,28,1,1,12,12289,1,1,1,3,D5,44.502352,2.235782,14,4,2
202100025323,156Â 392,B01,1,1,1,1,1,0,-1,0,0,-1,2021,19.0,1,2,0,2,1,1,1,,2,MARECHAL FOCH ( AVENUE DU ),0,,2,3,0,1,70,1,1,, -1,1,0,1,50,5,8,1,5,5061,2,1,0,3,MARECHAL FOCH ( AVENUE DU ),44.56289,6.08619,7,2,2
202100021437,163Â 325,B01,1,1,2,1,1,-1,-1,0,0,-1,2021,62.0,2,2,0,2,4,15,2,,3,MARECHAL FOCH (RUE DU ),0,,3,2,0,1,42,150,1,, -1,2,0,1,80,1,9,1,65,65251,1,3,1,5,Av des PyrÃ©nÃ©es,43.21501,0.07188,13,7,4
202100053905,105Â 397,B01,1,1,1,1,2,6,-1,0,0,-1,2021,25.0,1,1,0,2,1,1,1,,3,1082,-1,D,2,2,0,1,28,250,1,, -1,1,0,1,50,25,1,1,42,42094,2,2,0,1,Boulevard Raymond PoincarrÃ©,45.747112,4.220284,11,2,2
202100052513,107Â 853,B01,1,1,1,9,2,8,-1,-1, -1,-1,2021,24.0,1,1,0,2,3,1,1,,3,MADELEINE (ROUTE DE LA),0,,2,2,1,1,3,0,1,, -1,2,9,1,50,4,2,1,973,97302,2,9,1,3,MADELEINE (ROUTE DE LA),4.91442,-52.32103,15,4,2
202100048219,115Â 563,A01,1,1,1,0,1,0,-1,-1, -1,-1,2021,24.0,1,2,3,0,1,16,1,,1,BDL,0,,3,4,0,2,0,490,3,, -1,2,0,1,70,12,3,3,93,93027,1,1,1,6,BDL,48.92839,2.40294,22,2,1
202100026395,154Â 513,A01,1,1,1,5,2,-1,-1,0,0,-1,2021,56.0,2,1,0,0,8,1,5,,3,3,-1,,2,2,0,2,26,0,1,, -1,1,0,1,-1,30,7,1,67,67416,1,1,0,3,D3,49.030138,7.916604,12,2,2
202100011844,180Â 547,B01,1,1,2,9,8,0,-1,0,0,-1,2021,34.0,2,1,0,2,1,1,5,,4,RUE DES RONDEAUX,0,,2,1,1,2,(1),(1),1,, -1,2,-1,5,30,20,10,1,75,75120,2,2,1,3,AVENUE GAMBETTA,48.864778,2.395745,8,2,2
202100036633,136Â 227,A01,1,1,1,3,1,-1,-1,0,0,-1,2021,94.0,1,2,9,0,3,14,1,,4,RAMADIER (AVENUE DU PDT PAUL),0,,1,1,0,1,(1),(1),2,, -1,1,5,4,50,3,6,1,12,12100,2,6,0,6,RAMADIER (AVENUE DU PDT PAUL),44.54005,2.31086,12,1,1
202100010976,182Â 108,A01,1,1,1,5,0,-1,-1,0,0,-1,2021,9.0,3,6,13,0,1,24,1,,4,18,-1,,2,2,0,1,(1),(1),1,, -1,1,0,3,30,24,10,1,29,29010,1,1,0,6,5 Hameau de Creac H Guial,48.5126092124,-4.1260946909,16,2,1
202100046411,118Â 816,A01,1,1,2,5,1,-1,-1,0,0,-1,2021,20.0,1,2,13,0,1,1,1,,3,129,-1,,2,2,0,1,57,1386,4,, -1,1,0,3,80,27,3,1,17,17298,1,1,0,7,Rue de Chez Garnier,45.647828,-0.705035,18,2,1
202100039246,131Â 459,A01,10,3,1,9,0,-1,-1,2,3,1,2021,10.0,1,2,0,1,1,9,1,,4,AVE DE THOUARS,0,,2,3,1,1,(1),(1),1,, -1,1,0,1,50,19,5,1,33,33522,2,3,0,6,Rue Aldona,44.79856,-0.59137,12,2,1
202100010541,182Â 884,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,20.0,2,1,0,2,1,1,1,,4,PARADIS (RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50,28,10,5,13,13208,2,1,0,3,PARADIS (RUE),43.27175,5.38598,21,2,2
202100034463,140Â 127,B01,1,1,2,1,1,-1,-1,0,0,-1,2021,47.0,2,2,0,0,5,1,1,,3,13,-1,,2,2,0,1,34,770,1,, -1,1,0,1,80,14,6,1,33,33327,1,2,1,2,,44.645758638,-0.342059157,7,2,2
202100023666,159Â 322,A01,2,2,1,0,1,0,-1,-1, -1,-1,2021,17.0,1,2,3,2,6,1,1,,1,A52-Sens Pont de l'Etoile vers Toulon,0,,-1,2,0,1,23,799,1,, -1,1,0,1,110,18,8,3,13,13005,1,1,0,2,A52-Sens Pont de l'Etoile vers Toulon,43.302768,5.59106,0,8,3
202100046359,118Â 903,A01,2,2,1,0,2,0,-1,-1, -1,-1,2021,16.0,2,1,0,2,8,19,1,,4,PRADO (AVENUE DU),0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50,26,3,5,13,13206,2,2,0,3,PRADO (AVENUE DU),43.28395,5.38452,21,3,2
202100054233,104Â 812,A01,1,1,1,9,1,0,-1,0,0,-1,2021,52.0,1,2,0,2,4,1,1,,4,AVENUE RAYMOND POINCARE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,21,1,1,75,75116,2,1,0,2,AVENUE RAYMOND POINCARE,48.864403,2.286687,11,2,2
202100037523,134Â 593,A01,7,2,2,0,1,-1,-1,0,0,-1,2021,87.0,0,2,0,2,8,15,1,,3,64,-1,,2,2,0,1,5,900,1,, -1,1,0,1,80,30,5,1,83,83108,1,3,0,3,D64,43.332812,5.992007,17,4,2
202100019684,166Â 461,A01,1,1,1,0,2,-1,-1,-1, -1,-1,2021,41.0,1,1,0,2,1,17,1,,4,AVE D'EYSINES CAUD,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,9,9,1,33,33063,2,1,0,1,Avenue dâEysines,44.862826,-0.617462,17,2,2
202100039906,130Â 257,B01,1,1,1,3,1,1,-1,0,0,-1,2021,67.0,2,5,0,2,4,23,1,,4,18 JUIN (RUE DU),0,,2,2,0,1,0,0,1,, -1,1,0,1,50,14,5,1,988,98818,2,3,0,4,RUE DU 18 JUIN/RUE AUGIAS,-22.26877,166.46353,14,4,4
202100020670,164Â 685,B01,1,1,2,1,1,1,-1,0,0,-1,2021,51.0,1,2,0,2,6,23,1,,4,AVENUE DU MARECHAL FOCH,0,,1,2,0,1,0,0,1,, -1,2,5,1,50,6,9,1,988,98818,2,2,1,2,AVENUE DU MARECHAL FOCH/RUE GEORGES BAUDOUX,-22.28096,166.44327,6,2,2
202100030032,148Â 108,Y01,1,1,1,0,2,0,-1,-1, -1,-1,2021,41.0,2,1,1,0,1,17,3,,3,GENERAL DE GAULLE (AV DU),0,,2,2,0,1,1,0,1,, -1,2,0,1,30,4,7,1,94,94067,2,1,1,3,GENERAL DE GAULLE (AV DU),48.844445,2.417587,8,2,2
202100009438,184Â 828,A01,1,1,2,1,8,-1,-1,-1, -1,-1,2021,30.0,2,2,0,2,4,1,1,,4,AVE PRESIDENT J.F. KENNEDY,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,3,11,1,33,33281,2,1,0,2,Avenue du PrÃ©sident John Fitzgerald Kennedy,44.83451,-0.67176,17,2,2
202100020911,164Â 274,A01,1,1,1,5,2,6,-1,0,0,-1,2021,45.0,1,1,15,0,1,0,1,,3,39,-1,,2,2,0,1,13,95,2,, -1,1,0,1,80,4,9,3,76,76734,1,1,0,6,CD 39,49.614005,0.287983,22,2,1
202100031656,145Â 170,A01,1,1,1,9,1,-1,-1,0,0,-1,2021,24.0,2,2,0,2,1,11,1,,3,579,-1,,2,2,0,2,44,300,1,, -1,2,0,1,90,29,6,1,14,14371,1,1,1,1,D579,49.055287,0.175792,12,2,2
202100014492,175Â 807,B01,1,1,1,5,2,-1,-1,0,0,-1,2021,79.0,3,1,0,2,1,1,5,,3,D592,-1,,2,2,0,4,(1),(1),3,, -1,1,0,1,80,9,10,1,50,50252,1,1,1,3,Village Courtoise,48.887016,-1.459841,17,2,2
202100024713,157Â 470,A01,2,2,1,5,8,-1,-1,-1, -1,-1,2021,16.0,2,1,0,2,1,19,1,,4,VIENNE (DE)                         (RO),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,9,8,1,69,69259,2,1,0,3,VIENNE (DE) (RTE),45.7181554681,4.8546051979,19,3,2
202100014647,175Â 531,B01,1,1,1,0,2,0,-1,-1, -1,-1,2021,32.0,1,1,0,2,7,17,1,,4,DEMENITROUX(RUE MAURICE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50,7,10,1,94,94028,2,1,0,3,DEMENITROUX(RUE MAURICE),48.78863,2.45496,17,2,2
202100012582,179Â 227,A01,1,1,1,5,2,-1,-1,0,0,-1,2021,76.0,3,1,0,0,0,0,5,,4,,0,,2,2,0,2,(1),(1),1,,4,1,0,1,80,17,10,1,85,85009,1,1,0,7,Route de Chaix,46.436423,-0.866482,11,1,1
202100031766,144Â 981,A01,1,1,1,-1,2,0,0,-1, -1,-1,2021,16.0,3,1,0,2,8,1,5,,4,,0,,2,3,1,1,0,0,1,, -1,1,0,5,50,29,6,1,92,92012,2,2,0,6,GALLIENI (RUE) 55/157 - 50/140,48.837582,2.247948,12,3,2
202100055127,103Â 274,B01,8,2,2,9,3,-1,-1,0,0,-1,2021,1.0,2,2,0,2,3,1,1,,3,531,0,,2,2,0,2,43,200,3,, -1,5,0,1,80,15,1,1,38,38205,1,1,1,1,Route de Grenoble,45.15085,5.6006,8,3,2
202100011372,181Â 396,A01,10,3,1,5,0,-1,-1,3,3,1,2021,79.0,3,5,0,1,3,1,1,,4,PONT FRANÃOIS DOMMAIN,0,,2,3,0,3,0,0,3,, -1,2,2,1,50,22,10,1,64,64024,2,1,1,6,PONT FRANÃOIS DOMMAIN,43.49436,-1.52821,10,2,1
202100055388,102Â 842,B01,1,1,1,3,1,-1,-1,0,0,-1,2021,51.0,2,2,0,2,2,1,1,,3,66,-1,,2,2,0,1,1,500,1,, -1,2,0,1,80,12,1,1,80,80380,1,2,1,3,chaussÃ©e brunehaut,50.094431,2.062726,10,2,2
202100040634,128Â 980,B01,1,1,1,0,1,0,-1,-1, -1,-1,2021,43.0,0,0,0,0,0,0,0,,3,BRIAND ( AV. ARISTIDE) 134 A 212,0,,-1,0,0,1,1,0,1,, -1,1,0,1,50,8,5,5,93,93057,1,1,0,2,BRIAND ( AV. ARISTIDE) 134 A 212,48.909414,2.504742,23,3,3
202100018152,169Â 167,B01,1,1,1,5,8,0,-1,0,0,-1,2021,19.0,0,1,0,2,1,5,1,,4,FOUQUES DU  PARC RUE HENRI,0,,1,2,0,1,(1),(1),1,, -1,1,0,1,50,18,9,2,26,26362,2,3,0,1,FOUQUES DU  PARC RUE HENRI,44.9311,4.91852,19,2,2
202100032190,144Â 222,A01,10,3,1,0,0,-1,-1,2,3,1,2021,15.0,2,2,0,1,1,1,1,,3,120,-1,,2,2,0,1,2,800,1,, -1,1,0,1,50,27,6,1,7,7261,2,1,0,6,cours du temple,44.822794,4.76319,15,2,1
202100051151,110Â 241,A01,1,1,1,5,8,0,-1,-1, -1,-1,2021,35.0,2,1,9,0,1,0,1,,2,ROUTE NATIONALE 6,0,,1,2,0,1,0,100,1,, -1,1,9,3,30,16,2,5,972,97213,1,9,0,6,ROUTE NATIONALE 6,14.5949700352,-60.9812664986,1,1,1
202100042199,126Â 191,A01,1,1,1,0,2,0,-1,-1, -1,-1,2021,46.0,0,1,5,2,0,18,1,,4,JEAN QUEILLAU (RUE),0,,1,0,0,2,(1),(1),3,, -1,1,0,1,50,28,4,1,13,13214,2,1,0,2,JEAN QUEILLAU (RUE),43.334422,5.385204,16,2,2
202100039343,131Â 276,C01,1,1,1,5,2,6,-1,0,0,-1,2021,48.0,1,1,0,2,1,0,1,,3,817,0,,2,2,0,1,29,770,1,, -1,1,0,1,80,20,5,1,65,65353,1,1,0,5,D817,43.1782323165,0.2501969934,11,4,3
202100016041,172Â 982,B01,1,1,1,1,2,6,-1,-1, -1,-1,2021,28.0,2,1,0,2,8,3,1,,1,AUTOROUTE A 62,0,,3,0,0,1,1,960,1,, -1,1,0,1,90,30,9,1,33,33080,1,1,0,3,AUTOROUTE A 62,44.756217,-0.544838,8,2,2
202100050707,111Â 054,B01,1,1,1,0,2,6,-1,0,0,-1,2021,30.0,3,1,0,2,1,2,1,,3,503,-1,,2,2,0,1,4,900,1,, -1,1,0,1,50,22,2,1,42,42124,2,1,0,2,Route de Saint Pierre de Boeuf,45.3726147118,4.704670608,9,2,2
202100004424,193Â 855,A01,10,3,1,0,0,-1,-1,4,3,1,2021,52.0,2,5,0,1,1,1,1,,3,WILSON (AVENUE DU PRESIDENT),0,,1,2,0,1,1,0,1,, -1,2,0,1,50,6,12,1,93,93066,2,8,1,1,WILSON (AVENUE DU PRESIDENT),48.9188164542,2.3577810241,8,3,2
202100031985,144Â 574,Z01,10,3,2,5,8,8,-1,4,9,1,2021,72.0,2,0,0,1,2,0,0,,4,CORDERIE (BOULEVARD DE LA),0,,2,4,0,2,0,0,1,, -1,1,0,8,50,27,6,1,13,13207,2,1,0,3,CORDERIE (BOULEVARD DE LA),43.2903216979,5.3691037406,14,2,1
202100022796,160Â 858,A01,5,2,2,5,1,8,-1,-1, -1,-1,2021,31.0,1,2,0,2,0,15,1,,4,RHIN (ROUTE DU),0,,3,4,0,1,0,0,2,, -1,2,0,1,50,22,8,5,67,67482,2,3,1,3,RHIN (ROUTE DU),48.57263,7.79278,1,6,2
202100037955,133Â 821,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,51.0,2,1,0,2,1,2,1,,2,JAURES (BOULEVARD JEAN),0,,3,4,0,1,(1),(1),1,, -1,1,0,1,70,27,5,1,974,97411,2,1,0,2,JAURES (BOULEVARD JEAN),-20.90192,55.49856,16,3,2
202100045483,120Â 438,A01,2,2,2,5,8,-1,-1,0,0,-1,2021,91.0,2,2,13,0,1,1,1,,3,9,0,,2,2,0,2,11,375,3,, -1,1,0,8,80,31,3,1,38,38314,1,1,0,7,Rue du Pontet,45.42927,6.02496,16,2,1
202100047316,117Â 191,B01,1,1,1,1,1,0,-1,-1, -1,-1,2021,54.0,1,2,0,2,6,1,1,,1,A14,0,,3,4,0,1,17,299,2,, -1,1,0,1,110,19,3,5,78,78133,1,1,0,2,A14,48.914388,2.040949,20,2,2
202100053860,105Â 472,B01,1,1,2,9,1,0,-1,-1, -1,-1,2021,34.0,1,2,0,2,1,1,1,,4,DIVISION LECLERC (AV DE LA),0,,1,2,0,2,1,0,1,, -1,2,0,1,50,24,1,5,94,94034,2,2,1,3,DIVISION LECLERC (AV DE LA),48.75876,2.32412,21,6,2
202100007261,188Â 777,A01,1,1,1,5,2,0,-1,-1, -1,-1,2021,39.0,1,1,0,2,1,1,1,,4,,0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50,19,11,5,37,37122,2,4,0,3,MARTYRS (RUE DES),47.34808,0.65302,19,2,2
202100053306,106Â 447,A01,1,1,2,0,8,0,-1,-1, -1,-1,2021,31.0,1,2,13,0,1,1,1,,2,RN 337,0,,1,1,0,1,0,935,1,, -1,2,0,3,90,29,1,3,91,91179,1,1,1,7,RN 337,48.556249,2.49676,17,1,1
202100007754,187Â 895,A01,10,3,2,0,0,-1,-1,2,3,1,2021,60.0,2,2,0,1,1,15,3,,3,CHATEAUBOEUF (ROUTE DE),0,,2,4,0,1,(1),(1),1,, -1,2,0,1,50,15,11,5,972,97209,2,1,1,6,CHATEAUBOEUF (ROUTE DE),14.6155,-61.0508,18,2,1
202100003737,195Â 071,B01,1,1,1,9,1,0,-1,-1, -1,-1,2021,31.0,1,2,0,2,4,2,1,,3,AV DU GENERAL DE GAULLERAL DE),0,,3,3,0,2,1,0,1,, -1,1,0,1,50,9,12,2,94,94028,2,1,0,2,Avenue du GÃ©nÃ©ral de Gaulle,48.787501,2.446649,16,3,2
202100050540,111Â 356,B01,1,1,1,0,1,0,-1,-1, -1,-1,2021,83.0,1,2,0,2,4,2,1,,1,AUTOROUTE A3,0,,3,10,0,1,6,400,1,, -1,1,0,1,90,23,2,1,93,93053,1,1,0,2, A3,48.89291,2.47279,15,2,2
202100045392,120Â 596,A01,10,3,1,0,0,-1,-1,2,3,1,2021,25.0,3,1,0,1,0,1,-1,,4,,-1,,2,2,-1,1,(1),(1),1,, -1,1,0,1,30,2,4,1,44,44109,2,1,0,6,RUE DE LA BOTTIERE,47.2391,-1.52025,18,2,1
202100031226,145Â 925,A01,1,1,1,0,1,-1,-1,0,0,-1,2021,28.0,2,2,0,2,1,13,1,,3,938,0,D,2,2,0,2,(1),(1),3,, -1,2,0,1,80,4,7,1,84,84116,1,1,1,1,1835 Route de Nyons,44.262531,5.100854,9,2,2
202100017516,170Â 313,A01,10,3,1,0,0,-1,-1,1,3,2,2021,4.0,2,2,0,1,1,1,1,,3,PRESIDENT WILSON (AVENUE DU),0,,2,3,1,1,1,0,1,, -1,1,0,1,30,21,9,1,93,93048,2,2,0,6,Avenue du PrÃ©sident Wilson / Rue Marcellin Berthelot,48.85556,2.43959,17,2,1
202100050177,112Â 027,A01,1,1,1,5,1,8,-1,-1, -1,-1,2021,24.0,1,2,13,0,3,13,1,,4,MALACHAPPE (LIEU-DIT),0,,2,2,0,1,(1),(1),2,, -1,1,0,3,50,25,2,4,56,56098,1,1,0,6,MALACHAPPE (LIEU-DIT),47.77379,-3.3101,0,1,1
202100049468,113Â 337,A01,1,1,1,9,2,6,-1,-1, -1,-1,2021,46.0,1,1,0,2,1,26,1,,2,JAURES (BLD 1 JEAN),0,,1,2,0,2,(1),(1),1,, -1,1,0,1,50,1,3,5,974,97411,1,1,0,6,Boulevard Jean JaurÃ¨s,-20.894459,55.47187,20,2,1
202100007419,188Â 498,A01,4,2,2,0,3,-1,-1,0,0,-1,2021,2.0,3,2,0,0,3,1,1,,4,,-1,,2,2,0,2,(1),(1),1,,5,2,0,3,80,20,11,3,80,80530,1,1,1,7,Rue de Vaux,49.946877,2.561477,18,2,1
202100004793,193Â 210,A01,1,1,1,1,8,0,-1,-1, -1,-1,2021,15.0,3,1,6,0,2,15,5,,3,PONT VIEUX,0,,1,1,0,1,1,0,1,, -1,2,0,1,50,3,12,5,11,11069,2,2,1,6,TROIS COURONNES,43.2105129531,2.3579192162,22,1,1
202100016687,171Â 801,A01,1,1,1,5,2,0,-1,-1, -1,-1,2021,19.0,3,1,1,2,7,19,1,,4,FLEURY (RUE DE),0,,2,2,0,2,0,0,1,, -1,1,0,1,50,26,9,1,92,92023,2,2,0,6,FLEURY (RUE DE),48.8140019357,2.2673222423,10,4,2
202100013714,177Â 190,A01,1,1,1,0,1,8,-1,-1, -1,-1,2021,21.0,-1,2,1,0,3,13,1,,3,"""PAUL VAILLANT COUTURIER (AVENUE """"DU 01",0,,2,2,0,1,100,0,1,, -1,1,0,1,50,12,10,5,93,93007,2,1,0,6,"""PAUL VAILLANT COUTURIER (AVENUE """"DU 01",48.9292968727,2.4797059728,5,1,1
202100007988,187Â 453,B01,1,1,1,0,8,0,-1,-1, -1,-1,2021,9.0,3,1,0,2,8,9,3,,4,MANTES (BOULEVARD DE),0,,2,2,1,1,(1),(1),1,, -1,1,0,1,50,2,11,5,78,78029,2,9,0,3,MANTES (BOULEVARD DE),48.97203,1.84463,19,3,2
202100050548,111Â 341,C01,2,2,2,0,1,0,-1,-1, -1,-1,2021,23.0,2,2,0,2,4,2,1,,1,AUTOROUTE A1,0,,3,8,0,1,10,0,1,, -1,1,1,1,110,22,2,1,93,93007,1,1,0,4,A1,48.9492,2.44691,8,5,4
202100041461,127Â 497,A01,1,1,1,9,1,-1,-1,0,0,-1,2021,69.0,1,2,4,2,6,2,1,,1,709,-1,,3,4,0,1,4,100,1,, -1,1,0,1,90,3,5,1,34,34022,1,1,0,3,A709,43.665737,4.005589,10,2,2
202100000150,201Â 477,A01,10,3,1,2,8,8,-1,2,3,1,2021,7.0,2,2,1,0,1,13,1,,4,MASCAREIGNES (Avenue des),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,10,11,1,974,97409,2,1,0,1,MASCAREIGNES (Avenue des),-20.93325,55.64618,6,2,1
202100041664,127Â 128,A01,4,2,1,0,1,0,-1,-1, -1,-1,2021,4.0,1,2,4,0,2,21,1,,2,SUD III (RN 338),0,,1,2,0,1,7,400,1,, -1,1,0,1,90,2,5,3,76,76498,1,1,0,6,SUD III (RN 338),49.4340119367,1.0654320582,21,2,1
202100030815,146Â 684,A01,10,3,2,2,0,-1,-1,6,3,1,2021,9.0,3,2,0,1,2,2,1,,4,PLAYES (ROCADE DES),0,,2,2,0,1,1,0,1,, -1,1,0,1,50,2,7,1,83,83129,2,1,0,6,PLAYES (ROCADE DES),43.103169,5.827498,8,2,1
202100033867,141Â 224,B01,1,1,2,0,8,-1,-1,0,0,-1,2021,26.0,2,2,0,2,9,15,1,,7,,0,,1,2,0,1,(1),(1),2,, -1,1,2,1,50,17,6,1,6,6088,2,1,0,3,ABATTOIRS (PASS. DES),43.719454,7.283718,9,2,2
202100008227,187Â 006,B01,2,2,1,5,1,-1,-1,-1,0,-1,2021,61.0,2,2,0,2,4,2,1,,1,AUTOROUTE A15,0,,3,6,0,1,15,800,1,, -1,1,0,1,110,13,11,3,95,95306,1,1,0,2, A15,49.00019,2.17385,19,5,2
202100054513,104Â 335,B01,1,1,1,3,2,-1,-1,0,0,-1,2021,68.0,1,0,0,2,4,11,2,,7,,-1,,3,4,2,1,8,350,1,, -1,1,0,1,80,19,1,1,35,35206,1,1,0,2,Touche Tizon (ArrÃªt de bus),48.059777,-1.700628,14,2,2
202100018870,167Â 918,A01,1,1,2,5,2,6,9,0,0,-1,2021,18.0,3,6,0,0,0,14,1,,4,,0,A,-1,1,0,2,(1),(1),2,,3,1,0,1,50,15,9,1,34,34162,1,1,0,7,Chemin de la Piboule,43.480655,3.491582,16,1,1
202100005610,191Â 777,B01,1,1,1,4,1,-1,-1,0,0,-1,2021,39.0,2,4,0,2,1,2,1,,3,1330,0,D,3,4,0,1,25,50,1,, -1,2,0,1,70,1,12,1,60,60170,1,1,1,2,D1330,49.220033,2.551066,9,2,2
202100020920,164Â 260,B01,1,1,1,5,2,6,-1,0,0,-1,2021,16.0,1,1,0,0,4,1,1,,3,813,0,D,2,2,0,1,18,730,1,, -1,1,0,1,80,5,9,3,47,47069,2,1,0,4,Route de Dangosse,44.216694,0.598604,3,5,3
202100021641,162Â 945,A01,10,3,1,0,0,-1,-1,3,3,1,2021,76.0,0,2,0,1,3,1,1,,4,"SOSPEL (AVENUE DE, NÂ° 57 A 152)",0,,3,2,0,1,(1),(1),1,, -1,1,0,8,50,26,8,1,6,6083,2,9,0,6,Avenue de Sospel,43.780184,7.4938,10,2,1
202100032464,143Â 751,B01,1,1,1,1,1,8,-1,-1, -1,-1,2021,42.0,1,2,0,2,3,1,0,,4,PARIS (BD DE),0,,-1,2,0,1,0,0,1,, -1,1,0,8,50,24,6,1,83,83137,2,1,0,3,PARIS (BD DE),43.130606,5.910858,7,2,2
202100049391,113Â 475,A01,1,1,1,5,2,6,-1,-1, -1,-1,2021,25.0,1,1,0,2,1,1,1,,4,BARBUSSE (AVE HENRI),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,3,3,1,33,33281,2,3,0,3,Avenue Henri Barbusse,44.85626,-0.64051,18,2,2
202100054836,103Â 783,A01,1,1,2,0,1,0,-1,-1, -1,-1,2021,24.0,1,2,3,0,3,2,1,,1,A13,0,,3,6,0,1,40,299,1,, -1,5,0,1,130,16,1,1,78,78217,1,1,1,6,A13,48.964373,1.823799,9,1,1
202100052965,107Â 044,B01,2,2,2,5,2,2,-1,0,0,-1,2021,18.0,1,1,0,2,8,1,1,,4,RUE PAUL BOISSERY,0,,2,2,0,2,0,0,2,, -1,1,0,1,50,30,1,1,988,98818,2,3,0,1,RUE HENRI BOISSERY/RUE SOEUR THEODONIE,-22.25116,166.46871,16,3,2
202100037962,133Â 808,A01,10,3,1,5,0,-1,-1,9,3,1,2021,3.0,3,1,1,1,1,21,5,,4,TURFISTES (DES)                     (BD),0,,2,2,0,1,(1),(1),1,, -1,1,0,8,30,23,5,1,69,69259,2,1,0,6,TURFISTES (DES)                     (BD),45.7162866664,4.9013417289,13,2,1
202100003784,195Â 002,A01,10,3,2,0,0,-1,-1,2,3,1,2021,50.0,1,2,0,1,2,19,1,,2,21,0,,2,2,0,2,35,510,1,, -1,2,0,1,50,9,12,5,87,87032,2,1,0,6,24bis Avenue FranÃ§ois MittÃ©rrand,45.652028,0.980819,18,2,1
202100002050,198Â 130,A01,2,2,1,1,1,0,-1,-1, -1,-1,2021,67.0,0,5,2,0,1,0,1,,4,AV SADI CARNOT,0,,2,2,0,2,1,0,1,, -1,1,0,1,50,20,12,5,94,94077,2,1,0,6,Avenue Sadi Carnot,48.7365121461,2.4130225182,22,2,1
202100045830,119Â 833,B01,1,1,1,5,0,-1,-1,0,0,-1,2021,10.0,3,1,0,2,1,5,5,,4,,0,,1,1,0,1,(1),(1),3,, -1,1,0,1,30,31,3,1,31,31113,2,1,0,1,Rue de LabÃ©ge,43.51721,1.501817,19,2,2
202100024859,157Â 222,B01,1,1,2,5,2,0,-1,-1, -1,-1,2021,28.0,1,1,0,2,1,20,1,,4,MAS-BOUYOL  (CITE ET BOULEVARD DU),0,,3,6,0,1,(1),(1),1,, -1,1,0,1,50,9,8,1,87,87085,2,1,0,2,MAS-BOUYOL  (CITE ET BOULEVARD DU),45.82866,1.22668,11,2,2
202100010424,183Â 092,A01,1,1,1,0,8,-1,-1,0,0,-1,2021,34.0,1,1,0,2,1,2,1,,9,RT1,0,,1,2,0,1,8,200,1,, -1,1,0,1,50,29,10,5,987,98738,1,1,0,2,PK 8+200,-17.60476,-149.613168,23,2,2
202100043296,124Â 272,A01,1,1,1,5,2,-1,-1,-1, -1,-1,2021,22.0,0,1,0,0,0,13,1,,4,GEORGES LYVET                       (R ),0,,-1,2,0,1,(1),(1),1,, -1,1,0,1,50,20,4,1,69,69259,2,1,0,7,GEORGES LYVET (R),45.6981946248,4.8708282319,20,1,1
